geometry,index,is_indigenous,n_fires,n_quercus,n_xerophyllum,n_thuja,n_populus,n_rubus,n_pinus,n_salix,plant_sum,hist_pinus,hist_salix,hist_quercus,hist_populus,hist_thuja,sum_pinus,sum_salix,sum_quercus,sum_populus,sum_thuja,total_sum,fire_lst,max_acres,min_mgmt,max_duration
"list(c(-120.252441002613, -120.202441002613, -120.202441002613, -120.252441002613, -120.252441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-120.202441002613, -120.152441002613, -120.152441002613, -120.202441002613, -120.202441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-120.152441002613, -120.102441002613, -120.102441002613, -120.152441002613, -120.152441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-120.102441002613, -120.052441002613, -120.052441002613, -120.102441002613, -120.102441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-120.052441002613, -120.002441002613, -120.002441002613, -120.052441002613, -120.052441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",86,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,NA,0,NA,0
"list(c(-120.002441002613, -119.952441002613, -119.952441002613, -120.002441002613, -120.002441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",87,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-119.952441002613, -119.902441002613, -119.902441002613, -119.952441002613, -119.952441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.902441002613, -119.852441002613, -119.852441002613, -119.902441002613, -119.902441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.852441002613, -119.802441002613, -119.802441002613, -119.852441002613, -119.852441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.802441002613, -119.752441002613, -119.752441002613, -119.802441002613, -119.802441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.752441002613, -119.702441002613, -119.702441002613, -119.752441002613, -119.752441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.702441002613, -119.652441002613, -119.652441002613, -119.702441002613, -119.702441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.652441002613, -119.602441002613, -119.602441002613, -119.652441002613, -119.652441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.602441002613, -119.552441002613, -119.552441002613, -119.602441002613, -119.602441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.552441002613, -119.502441002613, -119.502441002613, -119.552441002613, -119.552441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.502441002613, -119.452441002613, -119.452441002613, -119.502441002613, -119.502441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.452441002613, -119.402441002613, -119.402441002613, -119.452441002613, -119.452441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.402441002613, -119.352441002613, -119.352441002613, -119.402441002613, -119.402441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",99,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2020-ORLAD-200402,17.27,NA,683.916666666667
"list(c(-119.352441002613, -119.302441002613, -119.302441002613, -119.352441002613, -119.352441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.302441002613, -119.252441002613, -119.252441002613, -119.302441002613, -119.302441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.252441002613, -119.202441002613, -119.202441002613, -119.252441002613, -119.252441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.202441002613, -119.152441002613, -119.152441002613, -119.202441002613, -119.202441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.152441002613, -119.102441002613, -119.102441002613, -119.152441002613, -119.152441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.102441002613, -119.052441002613, -119.052441002613, -119.102441002613, -119.102441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.052441002613, -119.002441002613, -119.002441002613, -119.052441002613, -119.052441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.002441002613, -118.952441002613, -118.952441002613, -119.002441002613, -119.002441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.952441002613, -118.902441002613, -118.902441002613, -118.952441002613, -118.952441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.902441002613, -118.852441002613, -118.852441002613, -118.902441002613, -118.902441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.852441002613, -118.802441002613, -118.802441002613, -118.852441002613, -118.852441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.802441002613, -118.752441002613, -118.752441002613, -118.802441002613, -118.802441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.752441002613, -118.702441002613, -118.702441002613, -118.752441002613, -118.752441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.702441002613, -118.652441002613, -118.652441002613, -118.702441002613, -118.702441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.652441002613, -118.602441002613, -118.602441002613, -118.652441002613, -118.652441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.602441002613, -118.552441002613, -118.552441002613, -118.602441002613, -118.602441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.552441002613, -118.502441002613, -118.502441002613, -118.552441002613, -118.552441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.502441002613, -118.452441002613, -118.452441002613, -118.502441002613, -118.502441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.452441002613, -118.402441002613, -118.402441002613, -118.452441002613, -118.452441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.402441002613, -118.352441002613, -118.352441002613, -118.402441002613, -118.402441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.352441002613, -118.302441002613, -118.302441002613, -118.352441002613, -118.352441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.302441002613, -118.252441002613, -118.252441002613, -118.302441002613, -118.302441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.252441002613, -118.202441002613, -118.202441002613, -118.252441002613, -118.252441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.202441002613, -118.152441002613, -118.152441002613, -118.202441002613, -118.202441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.152441002613, -118.102441002613, -118.102441002613, -118.152441002613, -118.152441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.102441002613, -118.052441002613, -118.052441002613, -118.102441002613, -118.102441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.052441002613, -118.002441002613, -118.002441002613, -118.052441002613, -118.052441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-118.002441002613, -117.952441002613, -117.952441002613, -118.002441002613, -118.002441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.952441002613, -117.902441002613, -117.902441002613, -117.952441002613, -117.952441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.902441002613, -117.852441002613, -117.852441002613, -117.902441002613, -117.902441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.852441002613, -117.802441002613, -117.802441002613, -117.852441002613, -117.852441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.802441002613, -117.752441002613, -117.752441002613, -117.802441002613, -117.802441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.752441002613, -117.702441002613, -117.702441002613, -117.752441002613, -117.752441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",132,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-ORVAC-240111, 2024-ORVAC-240110",0.24,NA,660.816666666667
"list(c(-117.702441002613, -117.652441002613, -117.652441002613, -117.702441002613, -117.702441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.652441002613, -117.602441002613, -117.602441002613, -117.652441002613, -117.652441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.602441002613, -117.552441002613, -117.552441002613, -117.602441002613, -117.602441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.552441002613, -117.502441002613, -117.502441002613, -117.552441002613, -117.552441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.502441002613, -117.452441002613, -117.452441002613, -117.502441002613, -117.502441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.452441002613, -117.402441002613, -117.402441002613, -117.452441002613, -117.452441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.402441002613, -117.352441002613, -117.352441002613, -117.402441002613, -117.402441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.352441002613, -117.302441002613, -117.302441002613, -117.352441002613, -117.352441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.302441002613, -117.252441002613, -117.252441002613, -117.302441002613, -117.302441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.252441002613, -117.202441002613, -117.202441002613, -117.252441002613, -117.252441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.202441002613, -117.152441002613, -117.152441002613, -117.202441002613, -117.202441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.152441002613, -117.102441002613, -117.102441002613, -117.152441002613, -117.152441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.102441002613, -117.052441002613, -117.052441002613, -117.102441002613, -117.102441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.052441002613, -117.002441002613, -117.002441002613, -117.052441002613, -117.052441002613, 41.9926919995414, 41.9926919995414, 42.0426919995414, 42.0426919995414, 41.9926919995414))",146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-124.352441002613, -124.302441002613, -124.302441002613, -124.352441002613, -124.352441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",147,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-124.302441002613, -124.252441002613, -124.252441002613, -124.302441002613, -124.302441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",148,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,NA,0,NA,0
"list(c(-124.252441002613, -124.202441002613, -124.202441002613, -124.252441002613, -124.252441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",149,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,NA,0,NA,0
"list(c(-124.202441002613, -124.152441002613, -124.152441002613, -124.202441002613, -124.202441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",150,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,NA,0,NA,0
"list(c(-124.152441002613, -124.102441002613, -124.102441002613, -124.152441002613, -124.152441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-124.102441002613, -124.052441002613, -124.052441002613, -124.102441002613, -124.102441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-124.052441002613, -124.002441002613, -124.002441002613, -124.052441002613, -124.052441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-124.002441002613, -123.952441002613, -123.952441002613, -124.002441002613, -124.002441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.952441002613, -123.902441002613, -123.902441002613, -123.952441002613, -123.952441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.902441002613, -123.852441002613, -123.852441002613, -123.902441002613, -123.902441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-123.852441002613, -123.802441002613, -123.802441002613, -123.852441002613, -123.852441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",157,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2023-CASRF-000939,89326,NA,14789.4711111111
"list(c(-123.802441002613, -123.752441002613, -123.752441002613, -123.802441002613, -123.802441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-CASRF-000939,89326,NA,14789.4711111111
"list(c(-123.752441002613, -123.702441002613, -123.702441002613, -123.752441002613, -123.752441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",159,0,0,4,4,0,0,0,0,1,9,1,0,0,0,0,1,1,4,0,0,6,NA,0,NA,0
"list(c(-123.702441002613, -123.652441002613, -123.652441002613, -123.702441002613, -123.702441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",160,0,3,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,1,0,0,2,"2020-CAKNF-007035, 2020-CAKNF-007035, 2020-CAKNF-007035",157430,4,12270.2691666667
"list(c(-123.652441002613, -123.602441002613, -123.602441002613, -123.652441002613, -123.652441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",161,0,3,10,0,0,0,0,0,0,10,1,0,0,0,0,1,0,10,0,0,11,"2020-CAKNF-007035, 2020-CAKNF-007035, 2020-CAKNF-007035",157430,4,12270.2691666667
"list(c(-123.602441002613, -123.552441002613, -123.552441002613, -123.602441002613, -123.602441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",162,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"2020-CAKNF-007035, 2020-CAKNF-007035, 2020-CAKNF-007035",157430,4,12270.2691666667
"list(c(-123.552441002613, -123.502441002613, -123.502441002613, -123.552441002613, -123.552441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",163,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"2020-CAKNF-007035, 2020-CAKNF-007035, 2020-CAKNF-007035",157430,4,12270.2691666667
"list(c(-123.502441002613, -123.452441002613, -123.452441002613, -123.502441002613, -123.502441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",164,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-CAKNF-007035, 2020-CAKNF-007035, 2020-CAKNF-007035",157430,4,12270.2691666667
"list(c(-123.452441002613, -123.402441002613, -123.402441002613, -123.452441002613, -123.452441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",165,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-CAKNF-007035, 2020-CAKNF-007035, 2020-CAKNF-007035",157430,4,12270.2691666667
"list(c(-123.402441002613, -123.352441002613, -123.352441002613, -123.402441002613, -123.402441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",166,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-CAKNF-007035, 2020-CAKNF-007035, 2020-CAKNF-007035",157430,4,12270.2691666667
"list(c(-123.352441002613, -123.302441002613, -123.302441002613, -123.352441002613, -123.352441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",167,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2024-ORRSF-000311,17.51,NA,1103.45527777778
"list(c(-123.302441002613, -123.252441002613, -123.252441002613, -123.302441002613, -123.302441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",168,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-123.252441002613, -123.202441002613, -123.202441002613, -123.252441002613, -123.252441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",169,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-123.202441002613, -123.152441002613, -123.152441002613, -123.202441002613, -123.202441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-123.152441002613, -123.102441002613, -123.102441002613, -123.152441002613, -123.152441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",171,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,2,2023-ORRSF-000352,28.09,NA,677.070555555556
"list(c(-123.102441002613, -123.052441002613, -123.052441002613, -123.102441002613, -123.102441002613, 42.0426919995414, 42.0426919995414, 42.0926919995414, 42.0926919995414, 42.0426919995414))",172,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,1,0,3,0,0,4,NA,0,NA,0
