geometry,index,is_indigenous,n_fires_mp,n_fires_pt,n_fires_tot,fire_lst,fire_lstmp,max_acresmp,min_mgmtmp,max_durationmp,fire_lstpt,max_acrespt,min_mgmtpt,max_durationpt,max_acres_tribal,max_acres,min_mgmt,max_duration,max_size_class,n_rx_mp,n_rx_pt,n_rx_tot,rx_lst,rx_lstmp,rx_max_acresmp,rx_min_mgmtmp,rx_max_durationmp,rx_lstpt,rx_max_acrespt,rx_min_mgmtpt,rx_max_durationpt,rx_max_acres_tribal,rx_max_acres,rx_min_mgmt,rx_max_duration,rx_max_size_class,n_quercus,n_xerophyllum,n_thuja,n_populus,n_rubus,n_pinus,n_salix,plant_sum,hist_pinus,hist_salix,hist_quercus,hist_populus,hist_thuja,sum_pinus,sum_salix,sum_quercus,sum_populus,sum_thuja,total_plant_sum
"list(c(-123.224640841675, -123.162128371977, -123.180676856577, -123.243231358694, -123.224640841675, 45.8482248558786, 45.8610505745432, 45.9036900769319, 45.8908520019775, 45.8482248558786))",10160,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,1,0,4,0,0,5,0,0,0,0,0,0,0,0,0,1,5
"list(c(-123.162128371977, -123.099591155426, -123.118097529476, -123.180676856577, -123.162128371977, 45.8610505745432, 45.8738429016887, 45.9164947353049, 45.9036900769319, 45.8610505745432))",10161,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.099591155426, -123.037029232675, -123.055493418118, -123.118097529476, -123.099591155426, 45.8738429016887, 45.8866018149703, 45.9292659546808, 45.9164947353049, 45.8738429016887))",10162,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.037029232675, -122.974442644581, -122.992864563439, -123.055493418118, -123.037029232675, 45.8866018149703, 45.8993272920727, 45.9420037126734, 45.9292659546808, 45.8866018149703))",10163,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"list(c(-122.974442644581, -122.911831432204, -122.930211006579, -122.992864563439, -122.974442644581, 45.8993272920727, 45.9120193107104, 45.9547079869264, 45.9420037126734, 45.8993272920727))",10164,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,1,3
"list(c(-122.911831432204, -122.84919563681, -122.867532788882, -122.930211006579, -122.911831432204, 45.9120193107104, 45.9246778486274, 45.967378755113, 45.9547079869264, 45.9120193107104))",10165,0,0,1,1,2024-OR532S-000013,NA,0,NA,0,2024-OR532S-000013,0.01,NA,NA,0,0.01,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2
"list(c(-122.84919563681, -122.786535299867, -122.804829951898, -122.867532788882, -122.84919563681, 45.9246778486274, 45.937302883598, 45.9800159949367, 45.967378755113, 45.9246778486274))",10166,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.991934489276, -123.929680989321, -123.948768256117, -124.01106290941, -123.991934489276, 45.7341968075679, 45.7474341226947, 45.7899187789137, 45.7766687868281, 45.7341968075679))",10167,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,15,0,9,0,0,24,0,0,0,0,0,0,0,0,0,15,24
"list(c(-123.929680989321, -123.867402191606, -123.886448225788, -123.948768256117, -123.929680989321, 45.7474341226947, 45.7606382924375, 45.8031356013781, 45.7899187789137, 45.7474341226947))",10168,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.867402191606, -123.805098134403, -123.82410285676, -123.886448225788, -123.867402191606, 45.7606382924375, 45.7738092940457, 45.816319231399, 45.8031356013781, 45.7606382924375))",10169,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2
"list(c(-123.805098134403, -123.742768856186, -123.761732187578, -123.82410285676, -123.805098134403, 45.7738092940457, 45.7869471047951, 45.8294696461811, 45.816319231399, 45.7738092940457))",10170,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.742768856186, -123.680414395637, -123.699336256988, -123.761732187578, -123.742768856186, 45.7869471047951, 45.8000517019887, 45.8425868229557, 45.8294696461811, 45.7869471047951))",10171,0,0,1,1,2025-OR520S-521034,NA,0,NA,0,2025-OR520S-521034,2,NA,NA,0,2,Inf,NA,Class B,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.680414395637, -123.618034791642, -123.636915103946, -123.699336256988, -123.680414395637, 45.8000517019887, 45.8131230629564, 45.8556707389814, 45.8425868229557, 45.8000517019887))",10172,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.618034791642, -123.55563008329, -123.574468767613, -123.636915103946, -123.618034791642, 45.8131230629564, 45.8261611650557, 45.8687213715443, 45.8556707389814, 45.8131230629564))",10173,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.55563008329, -123.493200309877, -123.511997287353, -123.574468767613, -123.55563008329, 45.8261611650557, 45.8391659856714, 45.8817386979578, 45.8687213715443, 45.8261611650557))",10174,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"list(c(-123.493200309877, -123.430745510903, -123.44950070274, -123.511997287353, -123.493200309877, 45.8391659856714, 45.8521375022165, 45.8947226955636, 45.8817386979578, 45.8391659856714))",10175,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.430745510903, -123.368265726074, -123.38697905355, -123.44950070274, -123.430745510903, 45.8521375022165, 45.8650756921317, 45.907673341731, 45.8947226955636, 45.8521375022165))",10176,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.368265726074, -123.305760995299, -123.324432379768, -123.38697905355, -123.368265726074, 45.8650756921317, 45.8779805328861, 45.920590613858, 45.907673341731, 45.8650756921317))",10177,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.305760995299, -123.243231358694, -123.261860721582, -123.324432379768, -123.305760995299, 45.8779805328861, 45.8908520019775, 45.9334744893709, 45.920590613858, 45.8779805328861))",10178,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.243231358694, -123.180676856577, -123.199264119387, -123.261860721582, -123.243231358694, 45.8908520019775, 45.9036900769319, 45.9463249457248, 45.9334744893709, 45.8908520019775))",10179,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.180676856577, -123.118097529476, -123.136642613785, -123.199264119387, -123.180676856577, 45.9036900769319, 45.9164947353049, 45.9591419604039, 45.9463249457248, 45.9036900769319))",10180,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"list(c(-123.118097529476, -123.055493418118, -123.073996245583, -123.136642613785, -123.118097529476, 45.9164947353049, 45.9292659546808, 45.9719255109213, 45.9591419604039, 45.9164947353049))",10181,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.055493418118, -122.992864563439, -123.011325055794, -123.073996245583, -123.055493418118, 45.9292659546808, 45.9420037126734, 45.9846755748198, 45.9719255109213, 45.9292659546808))",10182,0,0,1,1,2024-OR532S-000008,NA,0,NA,0,2024-OR532S-000008,0.01,NA,NA,0,0.01,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-122.992864563439, -122.930211006579, -122.948629085635, -123.011325055794, -122.992864563439, 45.9420037126734, 45.9547079869264, 45.997392129672, 45.9846755748198, 45.9420037126734))",10183,0,0,1,1,2025-OR532S-000022,NA,0,NA,0,2025-OR532S-000022,0,NA,NA,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"list(c(-122.930211006579, -122.867532788882, -122.885908376532, -122.948629085635, -122.930211006579, 45.9547079869264, 45.967378755113, 46.0100751530799, 45.997392129672, 45.9547079869264))",10184,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-122.867532788882, -122.804829951898, -122.823162970114, -122.885908376532, -122.867532788882, 45.967378755113, 45.9800159949367, 46.0227246226762, 46.0100751530799, 45.967378755113))",10185,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2
"list(c(-124.01106290941, -123.948768256117, -123.967895204304, -124.030231075219, -124.01106290941, 45.7766687868281, 45.7899187789137, 45.8323984889863, 45.8191357944133, 45.7766687868281))",10186,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,3
"list(c(-123.948768256117, -123.886448225788, -123.905533876788, -123.967895204304, -123.948768256117, 45.7899187789137, 45.8031356013781, 45.845627989673, 45.8323984889863, 45.7899187789137))",10187,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2
"list(c(-123.886448225788, -123.82410285676, -123.843147131073, -123.905533876788, -123.886448225788, 45.8031356013781, 45.816319231399, 45.8588242735794, 45.845627989673, 45.8031356013781))",10188,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"list(c(-123.82410285676, -123.761732187578, -123.780735005772, -123.843147131073, -123.82410285676, 45.816319231399, 45.8294696461811, 45.8719873178382, 45.8588242735794, 45.816319231399))",10189,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.761732187578, -123.699336256988, -123.718297539699, -123.780735005772, -123.761732187578, 45.8294696461811, 45.8425868229557, 45.8851170996092, 45.8719873178382, 45.8294696461811))",10190,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2
"list(c(-123.699336256988, -123.636915103946, -123.65583477188, -123.718297539699, -123.699336256988, 45.8425868229557, 45.8556707389814, 45.8982135960793, 45.8851170996092, 45.8425868229557))",10191,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.636915103946, -123.574468767613, -123.593346741543, -123.65583477188, -123.636915103946, 45.8556707389814, 45.8687213715443, 45.9112767844629, 45.8982135960793, 45.8556707389814))",10192,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.574468767613, -123.511997287353, -123.530833488125, -123.593346741543, -123.574468767613, 45.8687213715443, 45.8817386979578, 45.924306642002, 45.9112767844629, 45.8687213715443))",10193,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.511997287353, -123.44950070274, -123.468295051271, -123.530833488125, -123.511997287353, 45.8817386979578, 45.8947226955636, 45.9373031459663, 45.924306642002, 45.8817386979578))",10194,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.44950070274, -123.38697905355, -123.40573147083, -123.468295051271, -123.44950070274, 45.8947226955636, 45.907673341731, 45.950266273654, 45.9373031459663, 45.8947226955636))",10195,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.38697905355, -123.324432379768, -123.343142786859, -123.40573147083, -123.38697905355, 45.907673341731, 45.920590613858, 45.9631960023913, 45.950266273654, 45.907673341731))",10196,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.324432379768, -123.261860721582, -123.280529039621, -123.343142786859, -123.324432379768, 45.920590613858, 45.9334744893709, 45.976092309533, 45.9631960023913, 45.920590613858))",10197,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.261860721582, -123.199264119387, -123.217890269587, -123.280529039621, -123.261860721582, 45.9334744893709, 45.9463249457248, 45.9889551724627, 45.976092309533, 45.9334744893709))",10198,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.199264119387, -123.136642613785, -123.155226517435, -123.217890269587, -123.199264119387, 45.9463249457248, 45.9591419604039, 46.0017845685931, 45.9889551724627, 45.9463249457248))",10199,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.136642613785, -123.073996245583, -123.092537824047, -123.155226517435, -123.136642613785, 45.9591419604039, 45.9719255109213, 46.0145804753661, 46.0017845685931, 45.9591419604039))",10200,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.073996245583, -123.011325055794, -123.029824230516, -123.092537824047, -123.073996245583, 45.9719255109213, 45.9846755748198, 46.0273428702531, 46.0145804753661, 45.9719255109213))",10201,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.011325055794, -122.948629085635, -122.967085778137, -123.029824230516, -123.011325055794, 45.9846755748198, 45.997392129672, 46.0400717307551, 46.0273428702531, 45.9846755748198))",10202,0,0,1,1,2025-OR532S-000021,NA,0,NA,0,2025-OR532S-000021,0,NA,NA,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-122.948629085635, -122.885908376532, -122.904322508416, -122.967085778137, -122.948629085635, 45.997392129672, 46.0100751530799, 46.052767034403, 46.0400717307551, 45.997392129672))",10203,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"list(c(-122.885908376532, -122.823162970114, -122.841534463063, -122.904322508416, -122.885908376532, 46.0100751530799, 46.0227246226762, 46.0654287587581, 46.052767034403, 46.0100751530799))",10204,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,3,0,0,3,1,0,0,7,0,0,0,0,0,0,0,3,3,0,7
"list(c(-123.967895204304, -123.905533876788, -123.924659255234, -123.987061944599, -123.967895204304, 45.8323984889863, 45.845627989673, 45.8881154480663, 45.8748732435896, 45.8323984889863))",10205,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5
"list(c(-123.905533876788, -123.843147131073, -123.862231067882, -123.924659255234, -123.905533876788, 45.845627989673, 45.8588242735794, 45.9013244113975, 45.8881154480663, 45.845627989673))",10206,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"list(c(-123.843147131073, -123.780735005772, -123.79977742122, -123.862231067882, -123.843147131073, 45.8588242735794, 45.8719873178382, 45.9145001106441, 45.9013244113975, 45.8588242735794))",10207,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"list(c(-123.780735005772, -123.718297539699, -123.737298354132, -123.79977742122, -123.780735005772, 45.8719873178382, 45.8851170996092, 45.9276425228939, 45.9145001106441, 45.8719873178382))",10208,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"list(c(-123.718297539699, -123.65583477188, -123.67479390571, -123.737298354132, -123.718297539699, 45.8851170996092, 45.8982135960793, 45.9407516252618, 45.9276425228939, 45.8851170996092))",10209,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,1,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,1,4
"list(c(-123.65583477188, -123.593346741543, -123.612264115255, -123.67479390571, -123.65583477188, 45.8982135960793, 45.9112767844629, 45.9538273948903, 45.9407516252618, 45.8982135960793))",10210,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.593346741543, -123.530833488125, -123.549709022274, -123.612264115255, -123.593346741543, 45.9112767844629, 45.924306642002, 45.9668698089496, 45.9538273948903, 45.9112767844629))",10211,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"list(c(-123.530833488125, -123.468295051271, -123.487128666481, -123.549709022274, -123.530833488125, 45.924306642002, 45.9373031459663, 45.9798788446376, 45.9668698089496, 45.924306642002))",10212,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.468295051271, -123.40573147083, -123.4245230878, -123.487128666481, -123.468295051271, 45.9373031459663, 45.950266273654, 45.9928544791805, 45.9798788446376, 45.9373031459663))",10213,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.40573147083, -123.343142786859, -123.361892326361, -123.4245230878, -123.40573147083, 45.950266273654, 45.9631960023913, 46.0057966898327, 45.9928544791805, 45.950266273654))",10214,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.343142786859, -123.280529039621, -123.299236422501, -123.361892326361, -123.343142786859, 45.9631960023913, 45.976092309533, 46.0187054538774, 46.0057966898327, 45.9631960023913))",10215,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.280529039621, -123.217890269587, -123.236555416766, -123.299236422501, -123.280529039621, 45.976092309533, 45.9889551724627, 46.0315807486264, 46.0187054538774, 45.976092309533))",10216,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"list(c(-123.217890269587, -123.155226517435, -123.173849349909, -123.236555416766, -123.217890269587, 45.9889551724627, 46.0017845685931, 46.0444225514207, 46.0315807486264, 45.9889551724627))",10217,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.155226517435, -123.092537824047, -123.111118262891, -123.173849349909, -123.155226517435, 46.0017845685931, 46.0145804753661, 46.0572308396304, 46.0444225514207, 46.0017845685931))",10218,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-123.092537824047, -123.029824230516, -123.048362196881, -123.111118262891, -123.092537824047, 46.0145804753661, 46.0273428702531, 46.0700055906553, 46.0572308396304, 46.0145804753661))",10219,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
