geometry,index,is_indigenous,n_wildfires,wf_uids,max_acres,max_acres_tribal,min_mgmt,max_duration,max_size_class,n_rx_fires,rx_uids,rx_max_acres,rx_max_acres_tribal,rx_min_mgmt,rx_max_duration,rx_max_size_class,n_pinus,n_salix,n_quercus,n_populus,n_thuja,n_xerophyllum,n_rubus,plant_sum
"list(c(-122.902441002613, -122.852441002613, -122.852441002613, -122.902441002613, -122.902441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4055,0,2,"2020-ORUPF-000436, 2020-ORUPF-000436",131595,0,4,11600.6333333333,Class G,1,2024-ORUPF-240488,30,0,NA,NA,Class C,0,0,0,0,0,1,0,1
"list(c(-122.852441002613, -122.802441002613, -122.802441002613, -122.852441002613, -122.852441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4056,0,2,"2020-ORUPF-000436, 2020-ORUPF-000436",131595,0,4,11600.6333333333,Class G,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-122.802441002613, -122.752441002613, -122.752441002613, -122.802441002613, -122.802441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4057,0,2,"2020-ORUPF-000436, 2020-ORUPF-000436",131595,0,4,11600.6333333333,Class G,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-122.752441002613, -122.702441002613, -122.702441002613, -122.752441002613, -122.752441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4058,0,6,"2021-ORUPF-000265, 2021-ORUPF-000265, 2020-ORUPF-000436, 2020-ORUPF-000436, 2023-ORUPF-230345, 2021-ORROD-000136",131595,0,2,11600.6333333333,Class G,1,2023-ORUPF-000015,1,0,NA,NA,Class B,0,0,0,0,3,0,0,3
"list(c(-122.702441002613, -122.652441002613, -122.652441002613, -122.702441002613, -122.702441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4059,0,2,"2021-ORUPF-000265, 2021-ORUPF-000265",24167.1,0,4,NA,Class G,2,"2024-ORUPF-240494, 2024-ORUPF-240495",55,0,NA,NA,Class C,0,0,0,0,0,0,1,1
"list(c(-122.652441002613, -122.602441002613, -122.602441002613, -122.652441002613, -122.652441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4060,0,2,"2022-ORUPF-000284, 2020-ORUPF-000211",0.3,0,NA,212.75,Class B,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-122.602441002613, -122.552441002613, -122.552441002613, -122.602441002613, -122.602441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4061,0,2,"2021-ORUPF-000265, 2021-ORUPF-000265",24167.1,0,4,NA,Class G,1,2024-ORUPF-240093,1,0,NA,NA,Class B,0,0,0,0,0,0,0,0
"list(c(-122.552441002613, -122.502441002613, -122.502441002613, -122.552441002613, -122.552441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4062,0,2,"2023-ORUPF-000129, 2023-ORUPF-000131",0.35,0,NA,262.783333333333,Class B,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-122.502441002613, -122.452441002613, -122.452441002613, -122.502441002613, -122.502441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4063,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,1,0,0,0,1
"list(c(-122.452441002613, -122.402441002613, -122.402441002613, -122.452441002613, -122.452441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4064,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-122.402441002613, -122.352441002613, -122.352441002613, -122.402441002613, -122.402441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4065,0,1,2022-ORUPF-000258,0.5,0,NA,1948.78333333333,Class B,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-122.352441002613, -122.302441002613, -122.302441002613, -122.352441002613, -122.352441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4066,0,4,"2022-ORWIF-220170, 2022-ORWIF-220212, 2015-ORWIF-000171, 2024-ORUPF-240226",3429.3,0,3,3016.25555555556,Class F,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-122.302441002613, -122.252441002613, -122.252441002613, -122.302441002613, -122.302441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4067,0,2,"2022-ORUPF-000257, 2022-ORUPF-000234",1006.9077,0,NA,4458.71666666667,Class F,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-122.252441002613, -122.202441002613, -122.202441002613, -122.252441002613, -122.252441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4068,0,8,"2024-ORUPF-240252, 2023-ORUPF-000144, 2022-ORUPF-000237, 2022-ORUPF-000264, 2022-ORUPF-000253, 2022-ORUPF-000263, 2022-ORUPF-000235, 2022-ORUPF-000268",372.67,0,NA,2659.7,Class E,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-122.202441002613, -122.152441002613, -122.152441002613, -122.202441002613, -122.202441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4069,0,7,"2024-ORUPF-240252, 2022-ORUPF-000388, 2022-ORUPF-000384, 2021-ORUPF-000213, 2021-ORUPF-000212, 2021-ORUPF-000262, 2025-ORUPF-250390",372.67,0,NA,2659.7,Class E,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-122.152441002613, -122.102441002613, -122.102441002613, -122.152441002613, -122.152441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4070,0,5,"2021-ORUPF-000233, 2025-ORUPF-250246, 2025-ORDEF-000731, 2025-ORUPF-250275, 2025-ORUPF-250245",0.1,0,NA,261.868333333333,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-122.102441002613, -122.052441002613, -122.052441002613, -122.102441002613, -122.102441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4071,0,1,2022-ORUPF-000269,1,0,NA,431.81722222222197,Class B,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-122.052441002613, -122.002441002613, -122.002441002613, -122.052441002613, -122.052441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4072,0,2,"2022-ORUPF-000269, 2025-ORUPF-250183",1,0,NA,453.35,Class B,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-122.002441002613, -121.952441002613, -121.952441002613, -122.002441002613, -122.002441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4073,0,3,"2022-ORDEF-000445, 2022-ORDEF-000973, 2025-ORDEF-000359",38.15,0,NA,2368.85472222222,Class C,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.952441002613, -121.902441002613, -121.902441002613, -121.952441002613, -121.952441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4074,0,1,2022-ORDEF-000445,38.15,0,NA,2368.85472222222,Class C,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.902441002613, -121.852441002613, -121.852441002613, -121.902441002613, -121.902441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4075,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.852441002613, -121.802441002613, -121.802441002613, -121.852441002613, -121.852441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4076,0,1,2020-ORDEF-000802,0.1,0,NA,21.6833333333333,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.802441002613, -121.752441002613, -121.752441002613, -121.802441002613, -121.802441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4077,0,0,NA,0,0,NA,NA,Class A,2,"2023-ORDEF-000110, 2024-ORDEF-000122",1,0,NA,NA,Class B,1,0,0,0,0,0,0,1
"list(c(-121.752441002613, -121.702441002613, -121.702441002613, -121.752441002613, -121.752441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4078,0,2,"2024-ORDEF-000405, 2022-OR991S-000167",0.1,0,NA,113.483333333333,Class A,0,NA,0,0,NA,0,Class A,2,0,0,0,0,0,0,2
"list(c(-121.702441002613, -121.652441002613, -121.652441002613, -121.702441002613, -121.702441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4079,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.652441002613, -121.602441002613, -121.602441002613, -121.652441002613, -121.652441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4080,0,1,2021-ORFWF-210421,0.1,0,NA,121.266666666667,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.602441002613, -121.552441002613, -121.552441002613, -121.602441002613, -121.602441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4081,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.552441002613, -121.502441002613, -121.502441002613, -121.552441002613, -121.552441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4082,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.502441002613, -121.452441002613, -121.452441002613, -121.502441002613, -121.502441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4083,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.452441002613, -121.402441002613, -121.402441002613, -121.452441002613, -121.452441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4084,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.402441002613, -121.352441002613, -121.352441002613, -121.402441002613, -121.402441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4085,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.352441002613, -121.302441002613, -121.302441002613, -121.352441002613, -121.352441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4086,0,1,2024-ORFWF-240146,2.02,0,NA,528.133333333333,Class B,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.302441002613, -121.252441002613, -121.252441002613, -121.302441002613, -121.302441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4087,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.252441002613, -121.202441002613, -121.202441002613, -121.252441002613, -121.252441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4088,0,2,"2024-ORDEF-000111, 2025-ORFWF-250616",103.52,0,NA,987.956111111111,Class D,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.202441002613, -121.152441002613, -121.152441002613, -121.202441002613, -121.202441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4089,0,1,2018-ORLAD-000174,0.1,0,NA,33.7663888888889,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.152441002613, -121.102441002613, -121.102441002613, -121.152441002613, -121.152441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4090,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-121.102441002613, -121.052441002613, -121.052441002613, -121.102441002613, -121.102441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4091,0,2,"2021-ORLAD-210341, 2018-ORLAD-000159",0.1,0,NA,28.6330555555556,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-121.052441002613, -121.002441002613, -121.002441002613, -121.052441002613, -121.052441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4092,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-121.002441002613, -120.952441002613, -120.952441002613, -121.002441002613, -121.002441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4093,0,2,"2021-ORLAD-210299, 2018-ORLAD-000306",0.13,0,NA,124.633055555556,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.952441002613, -120.902441002613, -120.902441002613, -120.952441002613, -120.952441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4094,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.902441002613, -120.852441002613, -120.852441002613, -120.902441002613, -120.902441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4095,0,3,"2019-ORLAD-000252, 2022-ORLAD-220318, 2025-ORLAD-250637",0.1,0,NA,160.85,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.852441002613, -120.802441002613, -120.802441002613, -120.852441002613, -120.852441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4096,0,5,"2015-ORLAD-679905, 2017-ORLAD-000316, 2017-ORLAD-000310, 2015-ORLAD-684540, 2016-ORLAD-000172",0.3,0,NA,201.183055555556,Class B,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.802441002613, -120.752441002613, -120.752441002613, -120.802441002613, -120.802441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4097,0,6,"2017-ORLAD-000147, 2017-ORLAD-000348, 2019-ORLAD-000163, 2017-ORLAD-000314, 2025-ORLAD-250275, 2025-ORLAD-250404",2,0,NA,609.966388888889,Class B,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.752441002613, -120.702441002613, -120.702441002613, -120.752441002613, -120.752441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4098,0,12,"2021-ORLAD-210261, 2017-ORLAD-000315, 2017-ORLAD-000531, 2018-ORLAD-000139, 2018-ORLAD-000316, 2018-ORLAD-000321, 2018-ORLAD-000323, 2018-ORLAD-000324, 2018-ORLAD-000331, 2021-ORLAD-210260, 2021-ORLAD-210399, 2025-ORLAD-250570",73,0,NA,969.366388888889,Class C,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.702441002613, -120.652441002613, -120.652441002613, -120.702441002613, -120.702441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4099,0,9,"2015-ORLAD-684747, 2015-ORLAD-684748, 2018-ORLAD-000362, 2023-ORLAD-230146, 2023-ORLAD-230145, 2024-ORRFPN-240277, 2021-ORLAD-210400, 2021-ORLAD-210456, 2020-ORLAD-200367",0.2,0,NA,304.883055555556,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.652441002613, -120.602441002613, -120.602441002613, -120.652441002613, -120.652441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4100,0,7,"2015-ORLAD-682738, 2015-ORLAD-682744, 2015-ORLAD-682746, 2018-ORLAD-000322, 2018-ORLAD-000326, 2019-ORLAD-000109, 2021-ORLAD-210398",0.1,0,NA,1239.91638888889,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.602441002613, -120.552441002613, -120.552441002613, -120.602441002613, -120.602441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4101,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.552441002613, -120.502441002613, -120.502441002613, -120.552441002613, -120.552441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4102,0,1,2018-ORLAD-000208,0.1,0,NA,111.883055555556,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.502441002613, -120.452441002613, -120.452441002613, -120.502441002613, -120.502441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4103,0,2,"2019-ORLAD-000256, 2018-ORLAD-000310",0.3,0,NA,85.6163888888889,Class B,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.452441002613, -120.402441002613, -120.402441002613, -120.452441002613, -120.452441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4104,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.402441002613, -120.352441002613, -120.352441002613, -120.402441002613, -120.402441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4105,0,1,2019-ORLAD-000105,0.1,0,NA,60.4997222222222,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.352441002613, -120.302441002613, -120.302441002613, -120.352441002613, -120.352441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4106,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.302441002613, -120.252441002613, -120.252441002613, -120.302441002613, -120.302441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4107,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.252441002613, -120.202441002613, -120.202441002613, -120.252441002613, -120.252441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4108,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.202441002613, -120.152441002613, -120.152441002613, -120.202441002613, -120.202441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4109,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.152441002613, -120.102441002613, -120.102441002613, -120.152441002613, -120.152441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4110,0,1,2022-ORLAD-220251,0.1,0,NA,232.3,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.102441002613, -120.052441002613, -120.052441002613, -120.102441002613, -120.102441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4111,0,1,2019-ORBUD-009093,13.7,0,NA,173.999722222222,Class C,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.052441002613, -120.002441002613, -120.002441002613, -120.052441002613, -120.052441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4112,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.002441002613, -119.952441002613, -119.952441002613, -120.002441002613, -120.002441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4113,0,1,2025-ORBUD-002636,0.03,0,NA,197.865833333333,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.952441002613, -119.902441002613, -119.902441002613, -119.952441002613, -119.952441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4114,0,1,2017-ORBUD-007092,52435.7,0,NA,1811.08305555556,Class G,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.902441002613, -119.852441002613, -119.852441002613, -119.902441002613, -119.902441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4115,0,2,"2017-ORBUD-007092, 2025-ORBUD-002679",52435.7,0,NA,1811.08305555556,Class G,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.852441002613, -119.802441002613, -119.802441002613, -119.852441002613, -119.852441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4116,0,2,"2017-ORBUD-007092, 2019-ORBUD-009089",52435.7,0,NA,1811.08305555556,Class G,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.802441002613, -119.752441002613, -119.752441002613, -119.802441002613, -119.802441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4117,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.752441002613, -119.702441002613, -119.702441002613, -119.752441002613, -119.752441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4118,0,1,2015-ORBUD-681621,0.1,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.702441002613, -119.652441002613, -119.652441002613, -119.702441002613, -119.702441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4119,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.652441002613, -119.602441002613, -119.602441002613, -119.652441002613, -119.652441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4120,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.602441002613, -119.552441002613, -119.552441002613, -119.602441002613, -119.602441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4121,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.552441002613, -119.502441002613, -119.502441002613, -119.552441002613, -119.552441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4122,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.502441002613, -119.452441002613, -119.452441002613, -119.502441002613, -119.502441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4123,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.452441002613, -119.402441002613, -119.402441002613, -119.452441002613, -119.452441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4124,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.402441002613, -119.352441002613, -119.352441002613, -119.402441002613, -119.402441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4125,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.352441002613, -119.302441002613, -119.302441002613, -119.352441002613, -119.352441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4126,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.302441002613, -119.252441002613, -119.252441002613, -119.302441002613, -119.302441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4127,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.252441002613, -119.202441002613, -119.202441002613, -119.252441002613, -119.252441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4128,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.202441002613, -119.152441002613, -119.152441002613, -119.202441002613, -119.202441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4129,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.152441002613, -119.102441002613, -119.102441002613, -119.152441002613, -119.152441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4130,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.102441002613, -119.052441002613, -119.052441002613, -119.102441002613, -119.102441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4131,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.052441002613, -119.002441002613, -119.002441002613, -119.052441002613, -119.052441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4132,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.002441002613, -118.952441002613, -118.952441002613, -119.002441002613, -119.002441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4133,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.952441002613, -118.902441002613, -118.902441002613, -118.952441002613, -118.952441002613, 43.3426919995414, 43.3426919995414, 43.3926919995414, 43.3926919995414, 43.3426919995414))",4134,0,1,2018-ORMAR-L5X0,2303.3,0,NA,380.5,Class F,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
